berufsfeld,kategorie,skill,anzahl,anzahl_jobs_im_profil,anteil_pct
Startup & Technology Entrepreneur,Domänenwissen,"\uD83E\uDDE0 Lernbudget: Wir unterstützen dich dabei, deine Fähigkeiten zu verbessern, neues Wissen zu erlangen und deine Karriere voranzutreiben. Dafür stellen wir dir ein jährliches Budget von CHF 1’500.- zur Verfügung",2,140,1.4
Startup & Technology Entrepreneur,Domänenwissen,"As a Client Advisor working for J.P. Morgan in Zurich, you would lead new client acquisition and retention through a broad knowledge of investments, banking, trust services and financial planning. You would also be responsible for the client experience and engaging our resources to deliver a complete wealth management solution",2,140,1.4
Startup & Technology Entrepreneur,Domänenwissen,"Strictly adhere to all risk and control policies, regulatory guidelines and security measure",2,140,1.4
Startup & Technology Entrepreneur,Domänenwissen,Ensure a positive customer experience and manage customer relationships professionally,2,140,1.4
Startup & Technology Entrepreneur,Domänenwissen,"As a Lead Generation Specialist, your mission is simple: build the pipeline. You are the first point of contact between ICN and the world’s leading AI integrators and Service Providers. You won't be closing the deals; you will be the one finding the opportunities, making the cold calls, and setting the stage for our senior team to win",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"Create and curate a high-quality list of targetsOutbound sales (calls, emails, LinkedIn) to identify and engage senior decision-makers at MSPs and AI startups",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"Qualify prospects to understand their GPU needs, budget, and timeline, ensuring only the best leads reach our senior team",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"You don’t need to be an engineer, but you must be able to explain the ""Neocloud"" value proposition - why GPUs and Sovereign Cloud matter for AI today",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"MongoDB Pre-Sales Solution Architects are responsible for guiding our customers and users to design and build reliable, scalable systems using our data platform. Our team is made up of seasoned technical sales professionals, software architects, entrepreneurs, and developers who take direct responsibility for customer success, including the design of their software, deployment, and operations. You'll work closely with our sales executives, helping customers solve business problems by leveraging our solutions, playing a key role in winning deals and driving the business forward. You'll be a trusted advisor to a wide range of users from startups to the world's largest enterprise IT organizations",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"Demand Generation: Proactively generate demand within the sales territory through self-driven technical initiatives, participation in events such as industry trade shows and account-based marketing events",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"Customer Success: Foster strong customer relationships, build champions and ensure customer success and satisfaction",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,Hyperscaler Ecosystem: Gain expertise in designing complex systems utilizing cloud services on hyperscaler platforms,1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,Cutting Edge RAG and AI Architectures: Help customers on their generative AI journey and working with industry leading partners in the space,1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"This internship provides direct exposure to how companies scale operations. We actively support connections to opportunities that align with career goals. Work hours are 11 AM to 5 PM, providing flexibility to balance professional development with life in Bali. Housing options are available based on preference, from quiet, focused environments to collaborative co-living spaces. You will be part of an international community of entrepreneurs, building meaningful networks and relationships",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,Firm grasp of Global and Asian financial markets and regulatory frameworks of the country you focus on,1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,Firm grasp of financial markets and regulatory frameworks in China,1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"Intrinsic is an AI robotics group at Google aiming to reimagine the potential of industrial robotics. Our team believes that advances in AI, perception and simulation will redefine what's possible for industrial robotics in the near future – with software and data at the core",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,Your work can play a significant role in democratizing access to advanced AI skills to the average user in robotics and enhance the credibility of deploying AI models at scale in industrial settings. As part of your day-to-day work,1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"You continually keep abreast of the latest developments in deep learning, AI, machine learning, perception to ensure that Intrinsic can continually keep evolving its advanced capabilities over time",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,Proven ability to apply robotics ML/AI research to real-world problems and demonstrate tangible impact,1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,Experience generating or utilizing synthetic data for machine learning in robotics,1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"Ensure compliance with all regulations, policies and standards in alignment with our risk management culture",1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,Firm grasp of financial markets and regulatory frameworks in Hong Kong and China,1,140,0.7
Startup & Technology Entrepreneur,Domänenwissen,"At UBS, we know that it's our people, with their diverse skills, experiences and backgrounds, who drive our ongoing success. We're dedicated to our craft and passionate about putting our people first, with new challenges, a supportive team, opportunities to grow and flexible working options when possible. Our inclusive culture brings out the best in our employees, wherever they are on their career journey. And we use artificial intelligence (AI) to work smarter and more efficiently. We also recognize that great work is never done alone. That's why collaboration is at the heart of everything we do. Because together, we're more than ourselves. We're committed to disability inclusion and if you need reasonable accommodation/adjustments throughout our recruitment process, you can always contact us",1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,"Excellent communication and presentation skills, both verbal and written",4,140,2.9
Startup & Technology Entrepreneur,Soft Skills,Resilient team player and truly service oriented,3,140,2.1
Startup & Technology Entrepreneur,Soft Skills,"We owe our exponential growth to our innovative and collaborate team spirit and talented workforce. Every voice counts as we are always committed to learning from diverse perspectives and backgrounds because our people make the difference at AMINA Bank. Regardless of your age, gender, belief, and background, at AMINA EVERYONE is welcome",3,140,2.1
Startup & Technology Entrepreneur,Soft Skills,"Strong debugging, problem-solving, and analytical skills",3,140,2.1
Startup & Technology Entrepreneur,Soft Skills,"Excellent collaboration and communication skills, with a proactive attitude toward improving systems and team dynamics",3,140,2.1
Startup & Technology Entrepreneur,Soft Skills,"We value self-awareness and powerful communication skills in our recruitment process. We seek fiercely passionate people who understand themselves and their career goals. We're after those with the right skills and a conscious choice to join our field. The perfect fit? A crypto enthusiast who’s driven, collaborative, acts with ownership and delivers solid, scalable outcomes",3,140,2.1
Startup & Technology Entrepreneur,Soft Skills,"Our compass at MongoDB is our Leadership Commitment, guiding how and why we make decisions, show up for each other, and win. It's what makes us MongoDB",2,140,1.4
Startup & Technology Entrepreneur,Soft Skills,"Kommunikationsstärke, Eigeninitiative und Freude an der Zusammenarbeit – im Team und mit Kunden",2,140,1.4
Startup & Technology Entrepreneur,Soft Skills,"Our culture of performance, transparency and partnership is driven by objective, transparent goals and active teamwork to foster success",2,140,1.4
Startup & Technology Entrepreneur,Soft Skills,Dynamic and credible professional who communicates with clarity and has exceptional presentation skills,2,140,1.4
Startup & Technology Entrepreneur,Soft Skills,Demonstrates strong organizational skills and applies a disciplined and organized approach throughout their business,2,140,1.4
Startup & Technology Entrepreneur,Soft Skills,"Identify and monitor risks in your area of responsibility, ensuring stakeholders remain informed",2,140,1.4
Startup & Technology Entrepreneur,Soft Skills,"Solid knowledge of protection relays, substation communication protocols (e.g., IEC 61850), and related testing tools",2,140,1.4
Startup & Technology Entrepreneur,Soft Skills,"Ability to interact confidently with customers, engineers, project managers, and external stakeholders",2,140,1.4
Startup & Technology Entrepreneur,Soft Skills,Strong problem‑solving skills with the ability to work independently at customer sites,2,140,1.4
Startup & Technology Entrepreneur,Soft Skills,"We believe the best ideas are forged in person. That's why we value regular, in-person collaboration and open communication at our Zug, Switzerland headquarters. If you're an innovative thinker with a passion for success in decentralized technology and the cloud industry, we want you on our team",1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,"Excellent presentation, communication, and interpersonal skills, with the ability to convey complex technical and business concepts in a clear and compelling manner to technology and business leadership",1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,Ability to work with a cross functional sales team to formulate and execute an end to end deal cycle,1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,"Customer Advising and Value Articulation: Guide customers on architecture patterns and optimisation strategies for MongoDB, while clearly communicating its business value to the relevant stakeholders",1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,"Sales Partnership: Collaborate with the sales team to drive account success through account planning, opportunity prioritization/qualification and pipeline generation strategy, while taking ownership of the technical aspects (including but not limited to technical discovery, demos, proof of value, presentations, sizing and documentation)",1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,Being creative and smart in how you win and expand,1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,Resilient team player to cope with pressure,1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,"Our mission is to make industrial robotics intelligent, accessible, and usable for millions more businesses, entrepreneurs, and developers. We are a dynamic team of engineers, roboticists, designers, and technologists who are passionate about unlocking the creative and economic potential of industrial robotics",1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,"Insightful and innovative, proactively identifying needs and bottlenecks based on customer problems and proposing practical solutions that are deployable in high throughput environments",1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,"A team player with a product mindset, a willingness to learn, and apply oneself to delivering value in practical real-world problems",1,140,0.7
Startup & Technology Entrepreneur,Soft Skills,"Strong in-person, phone, and written customer communication skills",1,140,0.7
