Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investment_Stage,Investor_Names,Location,City,Canton,Founded_Year,Employees,Website
Foldcast,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Warum,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Coachbetter,AI/ML,,Unknown,,2023.0,4.0M EUR,Seed/Series A,Series A,,Switzerland,,,,,
PRÊT,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Startups,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
INAIT,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Gut,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Agritech,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Biospectal,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Leadership,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Prix,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Koa,AI/ML,,B2B,,2023.0,15.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
YouHodler,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
HoliYou,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Loan,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Kanton,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Scailyte,FINTECH,,Unknown,,2023.0,8.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Brightside,AI/ML,,B2B,,2023.0,1.0M USD,Seed/Series A,Seed,,Switzerland,,,,,
Joint,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Microsoft,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Klimastiftung,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
AnlageApp,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Deutsches,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Gebert,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
New,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
MATIS,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
QualySense,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Ein,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
PreSeed,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Four,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Switzerland,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Health,HEALTHCARE,,B2B,,2023.0,undisclosed,Funding Round,Early Stage,,Switzerland,,,,,
TOLREMO,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
RefFIT,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Millionen,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Irmos,INDUSTRIALS,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Cradle,HEALTHCARE,,B2B,,2023.0,24.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Höhle,AGTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Boldbrain,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sixteen,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Switzerland,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Solar,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
GENILEM,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sparks,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
European,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Forbes,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Accolades,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Lumendo,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CEMark,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
MYNERVA,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Bottneuros,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Why,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Nachhaltige,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Migros,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Auf,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Altamira,MOBILITY,,B2B,,2023.0,2.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Evolva,FINTECH,,B2B,,2023.0,20.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Belgian,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Alivion,SOFTWARE,,B2B,,2023.0,3.8M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Swiss,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Boehringer,HEALTHCARE,,B2B,,2023.0,450.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
LatticeFlow,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Lucernebased,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Qaptis,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Elephants,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
SEFWomenAward,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Reshaping,AI/ML,,Unknown,,2023.0,2.2M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Biped,AI/ML,,Unknown,,2023.0,1.2M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Enabling,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Deeplight,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Foodtech,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FDA,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Drei,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Deep,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ESA,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Green,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Jubiläum,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Ventures,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
InnoBooster,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Startups,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Three,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Pregnolia,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Next,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Trafigura,CLEANTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Vencora,FINTECH,,Unknown,,2023.0,84.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Boltonshield,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Terra,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Löwen,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Storm,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
HiveZox,MOBILITY,,Unknown,,2023.0,3.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
ETHSpinoff,Unknown,,B2C,,2023.0,,,Early Stage,,Switzerland,,,,,
Ymmunobio,FINTECH,,Unknown,,2023.0,1.4M USD,Seed/Series A,Seed,,Switzerland,,,,,
Tenity,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Nouscom,HEALTHCARE,,Unknown,,2023.0,65.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
RetinAIs,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
The,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Strong,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Moflix,AI/ML,,Unknown,,2023.0,3.1M USD,Seed/Series A,Series A,,Switzerland,,,,,
Addressing,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Alao,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Accointing,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Deux,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Zahlreiche,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
SwissWinds,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Newly,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Anapaya,AI/ML,,Unknown,,2023.0,2.0M USD,Seed/Series A,Seed,,Switzerland,,,,,
Nachhaltig,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Prominent,AI/ML,,B2B,,2023.0,4.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Araris,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Billte,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Löwen,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
The,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Capture,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Nachhaltiges,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Multiple,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
PriceHubbles,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Lexpertise,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Healiva,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
CSEMNiederlassung,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Chiral,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CARE,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
BIOEurope,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Wefox,Unknown,,Unknown,,2023.0,55.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Investor,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Aseptuva,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Zürcher,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sustainable,AI/ML,,Unknown,,2023.0,2.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Zürcher,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Glass,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Löwen,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Memo,AI/ML,,Unknown,,2023.0,25.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Onena,AI/ML,,Unknown,,2023.0,3.7M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Carity,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Skycell,HEALTHCARE,,Unknown,,2023.0,57.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Grosse,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
First,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Netcetera,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Santheras,FINTECH,,Unknown,,2023.0,36.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
CHF,FINTECH,,Unknown,,2023.0,5.8M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Zupan,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Clima,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Recruitment,MOBILITY,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Palto,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
WECHEER,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Entrepreneur,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
USD,SOFTWARE,,B2B,,2023.0,9.2M USD,Seed/Series A,Series A,,Switzerland,,,,,
Mikafi,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
MassChallenge,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Migros,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FDA,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Quatre,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
LAGOSTA,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Chinese,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Fast,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Decentriq,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Endogena,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Positive,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
RigiTech,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
PriceHubble,Unknown,,B2G,,2023.0,,,Early Stage,,Switzerland,,,,,
Novel,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sechs,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Startups,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Compremium,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Mehr,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Obwaldner,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Acredius,MOBILITY,,B2C,,2023.0,,,Early Stage,,Switzerland,,,,,
Over,SOFTWARE,,B2B,,2023.0,6.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Ascento,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Growing,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Nanogence,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
International,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Maersk,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Confederations,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Earlystage,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Solarsplit,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Global,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Two,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Löwen,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Cyltronic,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Emissium,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Genève,AI/ML,,Unknown,,2023.0,2.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
SICTIC,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Lifetec,HEALTHCARE,,Unknown,,2023.0,23.3M CHF,Seed/Series A,Series B,,Switzerland,,,,,
One,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Millionen,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Udao,AI/ML,,B2B,,2023.0,2.0M USD,Seed/Series A,Seed,,Switzerland,,,,,
Hedera,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
KAEX,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Positrigo,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Österreichisches,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Fresh,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Platform,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Industry,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Limula,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Lakera,AI/ML,,B2B,,2023.0,10.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
International,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Franken,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Santheras,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sherlockhomes,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Three,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Wüest,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Ten,FINTECH,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Gefragte,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Nanogence,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Beyond,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
FDA,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Since,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Promising,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Pyrpose,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Ten,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Digital,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Close,FINTECH,,B2B,,2023.0,8.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
First,HEALTHCARE,,Unknown,,2023.0,33.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Industry,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Swiss,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ETH,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Jedsy,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CITUS,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
IndustriePutzroboter,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Neuer,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Four,HEALTHCARE,,Unknown,,2023.0,500.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Aerium,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Startups,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,AI/ML,,Unknown,,2023.0,4.7M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Diversity,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Three,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Bruker,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
GENILEM,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ETH,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
DiabetesPlattformen,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Schweizer,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Sparta,AI/ML,,Unknown,,2023.0,17.5M USD,Seed/Series A,Series B,,Switzerland,,,,,
Mit,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Bota,AI/ML,,Unknown,,2023.0,2.5M USD,Seed/Series A,Seed,,Switzerland,,,,,
Audiobreeze,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Solar,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Zwei,SOFTWARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
HeroSupport,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Leadership,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Making,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Generative,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
MediCrops,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Atinary,SOFTWARE,,B2B,,2023.0,5.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Futurae,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Dropshipping,SOFTWARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
S2S,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Switzerland,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Quatre,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Ständerat,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Nagi,AI/ML,,Unknown,,2023.0,12.4M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Zunehmender,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Debiopharm,HEALTHCARE,,Unknown,,2023.0,150.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
USD,AI/ML,,B2B,,2023.0,3.4M USD,Seed/Series A,Series A,,Switzerland,,,,,
Clima,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Strategic,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Zoundream,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Switzerland,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
NumaricsMitgründer,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Westhive,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Kreislaufwirtschaft,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
September,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Future,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Pexapark,CLEANTECH,,Unknown,,2023.0,20.0M EUR,Seed/Series A,Series B,,Switzerland,,,,,
Tethys,INDUSTRIALS,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Tayo,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
HITS,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
CleantechStartup,CLEANTECH,,Unknown,,2023.0,undisclosed,Funding Round,Early Stage,,Switzerland,,,,,
Kinarus,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
GhenPower,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Exalos,AI/ML,,Unknown,,2023.0,65.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Industrie,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Muvon,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Neue,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Mediahuis,AI/ML,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Swisscom,Unknown,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
CHF,FINTECH,,Unknown,,2023.0,45.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Opterion,FINTECH,,Unknown,,2023.0,6.5M CHF,Seed/Series A,Series A,,Switzerland,,,,,
FDA,HEALTHCARE,,B2B,,2023.0,,,Early Stage,,Switzerland,,,,,
Thermal,AI/ML,,Unknown,,2023.0,3.5M EUR,Seed/Series A,Series A,,Switzerland,,,,,
Baustoffriese,CLEANTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Franken,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
TOLREMO,MOBILITY,,Unknown,,2023.0,39.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Verve,AI/ML,,Unknown,,2023.0,58.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
CNS,HEALTHCARE,,Unknown,,2023.0,1.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Sockenspezialist,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Die,FINTECH,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Instimatch,AI/ML,,B2B,,2023.0,11.5M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Soignezmoich,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
ETH,AI/ML,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Ostschweizer,Unknown,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Moving,HEALTHCARE,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
Neuer,MOBILITY,,Unknown,,2023.0,,,Early Stage,,Switzerland,,,,,
