Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investor_Type,Investor_Names,Country,Founding_Year,Investment_Stage,Valuation,Exit_Type,Startup_Stage,Data_Source
Scribz,|Comics|Photo Sharing|Photography|,,,|Comics|Photo Sharing|Photography|,2012.0," 40,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
Seeder,|Enterprise Software|,,,|Enterprise Software|,2012.0," 57,000 ",2.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
ShoeSize.Me,|Online Shopping|Shoes|E-Commerce|,,,|Online Shopping|Shoes|E-Commerce|,2012.0, -   ,3.0,,,CHE,2012.0,,,operating,Operating,Kaggle Crunchbase
Skimbl,|Hospitality|,,,|Hospitality|,2012.0," 11,700 ",1.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Skioo,|Travel|Travel & Tourism|Ticketing|Online Travel|,,,|Travel|Travel & Tourism|Ticketing|Online Travel|,2012.0," 13,00,000 ",1.0,,,CHE,2012.0,,,operating,Operating,Kaggle Crunchbase
Sobresalen,|Software|,,,|Software|,2012.0," 40,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
SonicPollen,|Music Venues|Ticketing|Events|Music|,,,|Music Venues|Ticketing|Events|Music|,2012.0," 1,53,000 ",4.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
Souche,|E-Commerce|,,,|E-Commerce|,2012.0," 1,10,00,000 ",2.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Spontacts,|Ediscovery|Local|Mobile|Social Media|,,,|Ediscovery|Local|Mobile|Social Media|,2012.0," 2,00,000 ",1.0,,,CHE,2012.0,,,operating,Operating,Kaggle Crunchbase
Spowit,|Mobile|,,,|Mobile|,2012.0," 1,60,000 ",2.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
Squirro,|SaaS|Software|Information Technology|Cloud Computing|Analytics|,,,|SaaS|Software|Information Technology|Cloud Computing|Analytics|,2012.0," 15,00,000 ",3.0,,,CHE,2012.0,,,operating,Operating,Kaggle Crunchbase
StreetInvestor,|Finance|,,,|Finance|,2012.0," 40,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
Teralytics,|Data Visualization|Data Security|Data Centers|,,,|Data Visualization|Data Security|Data Centers|,2012.0, -   ,1.0,,,CHE,2012.0,,,operating,Operating,Kaggle Crunchbase
Thinker Thing,|Software|,,,|Software|,2012.0," 88,987 ",2.0,,,CHL,2012.0,,,,Operating,Kaggle Crunchbase
Three Squirrels E-commerce,|E-Commerce|,,,|E-Commerce|,2012.0," 60,00,000 ",1.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Toutiao,|Big Data|Data Centers|Networking|,,,|Big Data|Data Centers|Networking|,2012.0," 10,00,00,000 ",1.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Traak Ltda.,|Games|Software|,,,|Games|Software|,2012.0," 1,00,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
Trovali,,,,,2012.0," 40,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
Trudev,|Clean Technology|,,,|Clean Technology|,2012.0," 40,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
Uepaa,,,,,2012.0," 15,97,143 ",1.0,,,CHE,2012.0,,,operating,Operating,Kaggle Crunchbase
Vendly,|Social Media|Mobile|,,,|Social Media|Mobile|,2012.0," 2,00,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
Visionarity,|Human Resources|Hardware + Software|Clean Technology|Technology|Mobility|Energy Management|Energy Efficiency|Health and Wellness|Corporate Wellness|Sustainability|Employer Benefits Programs|Enterprise Software|,,,|Human Resources|Hardware + Software|Clean Technology|Technology|Mobility|Energy Management|Energy Efficiency|Health and Wellness|Corporate Wellness|Sustainability|Employer Benefits Programs|Enterprise Software|,2012.0," 12,90,008 ",1.0,,,CHE,2012.0,,,operating,Operating,Kaggle Crunchbase
Vitryn,|Media|Technology|Wine And Spirits|Sports|Brand Marketing|Shopping|Fashion|E-Commerce|Curated Web|,,,|Media|Technology|Wine And Spirits|Sports|Brand Marketing|Shopping|Fashion|E-Commerce|Curated Web|,2012.0," 40,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
WITOI,|E-Commerce|,,,|E-Commerce|,2012.0," 40,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
Weixinhai,,,,,2012.0," 1,30,00,000 ",1.0,,,CHN,2012.0,,,,Operating,Kaggle Crunchbase
Wolonge,|Social Recruiting|Recruiting|Employment|Social Media|,,,|Social Recruiting|Recruiting|Employment|Social Media|,2012.0," 3,00,000 ",1.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Ximalaya,|Mobile|,,,|Mobile|,2012.0," 1,15,00,000 ",1.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Yinker,,,,,2012.0, -   ,1.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Yodo1,|English-Speaking|All Markets|Games|Advertising|,,,|English-Speaking|All Markets|Games|Advertising|,2012.0," 1,80,00,000 ",3.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Yunzhisheng,|Mobile|,,,|Mobile|,2012.0," 1,62,36,400 ",1.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Zhaogang,|E-Commerce|,,,|E-Commerce|,2012.0," 3,71,94,503 ",3.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
Zhima Tech,|Analytics|,,,|Analytics|,2012.0," 1,62,954 ",1.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
admetricks,|Advertising|,,,|Advertising|,2012.0," 4,65,000 ",2.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
cottonTracks,|Curated Web|,,,|Curated Web|,2012.0," 1,65,000 ",3.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
flatev,|Hardware + Software|,,,|Hardware + Software|,2012.0," 16,60,999 ",2.0,,,CHE,2012.0,,,operating,Operating,Kaggle Crunchbase
lmbang,|Mobile|Social Media|,,,|Mobile|Social Media|,2012.0," 2,10,00,000 ",2.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
lovemeshare.me,|E-Commerce|,,,|E-Commerce|,2012.0," 40,000 ",1.0,,,CHL,2012.0,,,operating,Operating,Kaggle Crunchbase
urturn,|Social Media|Messaging|Internet|Curated Web|,,,|Social Media|Messaging|Internet|Curated Web|,2012.0," 1,34,00,000 ",1.0,,,CHE,2012.0,,,,Operating,Kaggle Crunchbase
zhouwu,|E-Commerce|,,,|E-Commerce|,2012.0," 3,21,239 ",2.0,,,CHN,2012.0,,,operating,Operating,Kaggle Crunchbase
117go,|Social Travel|,,,|Social Travel|,2011.0," 2,00,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
3BaysOver,|Online Travel|Networking|Travel|,,,|Online Travel|Networking|Travel|,2011.0," 17,19,583 ",2.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
42matters AG,|Advertising|Promotional|Android|Mobile|Curated Web|,,,|Advertising|Promotional|Android|Mobile|Curated Web|,2011.0, -   ,2.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
51Talk,|Education|,,,|Education|,2011.0," 6,51,00,000 ",4.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
8Trip,|Travel|,,,|Travel|,2011.0," 2,46,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
9tong.com,|Mobile|,,,|Mobile|,2011.0, -   ,2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
ADC Therapeutics,|Biotechnology|,,,|Biotechnology|,2011.0," 4,00,00,000 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Andean Designs,|Design|,,,|Design|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Andrew Alliance,|Robotics|Life Sciences|Business Services|,,,|Robotics|Life Sciences|Business Services|,2011.0, -   ,1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
AngelCrunch,,,,,2011.0, -   ,2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Ante Up,|Android|iPhone|Apps|Mobile|Real Time|Sports|,,,|Android|iPhone|Apps|Mobile|Real Time|Sports|,2011.0," 1,60,000 ",2.0,,,CHL,2011.0,,,closed,Closed,Kaggle Crunchbase
AppChina,|Curated Web|,,,|Curated Web|,2011.0," 7,50,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Aumentality.cl,|Advertising|,,,|Advertising|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
BEKIZ,|E-Commerce|,,,|E-Commerce|,2011.0," 69,14,294 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
BTC China,|Bitcoin|Finance|,,,|Bitcoin|Finance|,2011.0," 50,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
BeiZ,|Games|,,,|Games|,2011.0," 7,55,700 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Beijing Cloud Technologies,|Enterprise Software|,,,|Enterprise Software|,2011.0, -   ,1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Beintoo,|Retail|Advertising|Gamification|Loyalty Programs|Mobile|,,,|Retail|Advertising|Gamification|Loyalty Programs|Mobile|,2011.0," 75,50,000 ",3.0,,,CHN,2011.0,,,,Operating,Kaggle Crunchbase
Biletu,|Transaction Processing|E-Commerce|Shopping|Mobile|,,,|Transaction Processing|E-Commerce|Shopping|Mobile|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
BoxC,|E-Commerce|,,,|E-Commerce|,2011.0," 7,25,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
BugBuster,|Software|,,,|Software|,2011.0," 11,00,000 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Bungolow,|Flash Sales|Hospitality|,,,|Flash Sales|Hospitality|,2011.0," 65,000 ",2.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
CTQuan,|IT and Cybersecurity|Startups|Venture Capital|Financial Services|,,,|IT and Cybersecurity|Startups|Venture Capital|Financial Services|,2011.0," 40,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Car Clubs,|E-Commerce|,,,|E-Commerce|,2011.0, -   ,1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Chunyu,|Mobile|,,,|Mobile|,2011.0," 5,40,00,000 ",3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
CityVoz,,,,,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Clouli,|Marketplaces|All Students|Teachers|Education|Social Network Media|Software|,,,|Marketplaces|All Students|Teachers|Education|Social Network Media|Software|,2011.0," 25,000 ",1.0,,,CHL,2011.0,,,acquired,Acquired,Kaggle Crunchbase
Codoon,|Health and Wellness|,,,|Health and Wellness|,2011.0," 4,13,08,548 ",3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Dahu,|Sporting Goods|,,,|Sporting Goods|,2011.0," 10,26,570 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
DaoliCloud,|Enterprise Software|,,,|Enterprise Software|,2011.0," 8,11,820 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Day Zero Project,|Software|,,,|Software|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Decurate,|Curated Web|,,,|Curated Web|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Demohour,|E-Commerce|,,,|E-Commerce|,2011.0," 15,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Doujiao,|E-Commerce|,,,|E-Commerce|,2011.0," 40,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
EBIQUOUS,|Software|,,,|Software|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
ESCAPESwithYOU,|Social Commerce|E-Commerce|,,,|Social Commerce|E-Commerce|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
EasyTek,,,,,2011.0, -   ,3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Ejoy Technology,|Games|,,,|Games|,2011.0," 2,62,20,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Etalia,|Information Technology|Social Network Media|Media|Journalism|News|,,,|Information Technology|Social Network Media|Media|Journalism|News|,2011.0," 35,55,740 ",2.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Etaoshi,|Hospitality|,,,|Hospitality|,2011.0," 3,00,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Face++,|Face Recognition|,,,|Face Recognition|,2011.0," 2,20,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Fangdd,|Real Estate|,,,|Real Estate|,2011.0," 8,00,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Fengxiafei,|Mobile|,,,|Mobile|,2011.0, -   ,1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Frontierre,|E-Commerce|,,,|E-Commerce|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Ganeselo.com,|Auctions|Social Games|E-Commerce|,,,|Auctions|Social Games|E-Commerce|,2011.0," 4,00,000 ",2.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Girltank,,,,,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Golfshop Online,|Sports|E-Commerce|,,,|Sports|E-Commerce|,2011.0," 35,000 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
HIHEY.COM,,,,,2011.0," 10,00,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Huodongxing,|Advertising|Curated Web|,,,|Advertising|Curated Web|,2011.0," 1,00,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
IguanaBee in China,|Games|,,,|Games|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Joyme.com,|Mobile Games|Games|,,,|Mobile Games|Games|,2011.0," 1,10,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Jule Game,|Games|,,,|Games|,2011.0," 16,47,446 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
KakaMobi,|Mobile|,,,|Mobile|,2011.0," 1,62,364 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Kid Bunch,|Games|,,,|Games|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Kimeltu,|Education|,,,|Education|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Kulv Travel Agency,|Travel|,,,|Travel|,2011.0," 10,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
LBE Security Master,|Security|,,,|Security|,2011.0," 1,00,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
LeWa Tek,|Mobile|,,,|Mobile|,2011.0," 1,39,54,716 ",3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Leader Tech (Beijing) Digital Technology,|Web Hosting|Networking|,,,|Web Hosting|Networking|,2011.0," 27,96,478 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
LookUP,|Information Technology|Internet|Curated Web|,,,|Information Technology|Internet|Curated Web|,2011.0," 1,85,000 ",2.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Lukkin,|Crowdsourcing|Social Media|Crowdfunding|Social Commerce|Social Network Media|,,,|Crowdsourcing|Social Media|Crowdfunding|Social Commerce|Social Network Media|,2011.0," 1,20,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Makeblock,,,,,2011.0," 25,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Maozhao,|E-Commerce|Social Commerce|Curated Web|,,,|E-Commerce|Social Commerce|Curated Web|,2011.0," 5,00,000 ",1.0,,,CHN,2011.0,,,closed,Closed,Kaggle Crunchbase
Meican,|Online Reservations|Manufacturing|Hospitality|,,,|Online Reservations|Manufacturing|Hospitality|,2011.0," 1,00,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Meineng Energy,|Renewable Energies|,,,|Renewable Energies|,2011.0," 32,40,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
MemBlaze,|Manufacturing|Hardware|,,,|Manufacturing|Hardware|,2011.0," 2,48,60,000 ",3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Mizhe.com,|E-Commerce|,,,|E-Commerce|,2011.0," 16,03,420 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Momo,|SNS|Location Based Services|,,,|SNS|Location Based Services|,2011.0," 4,25,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Monkey Puzzle Media,|Games|,,,|Games|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
MyJobCompany,|Media|Social Media|Skill Assessment|Advertising Networks|Internet Marketing|Training|Recruiting|Software|,,,|Media|Social Media|Skill Assessment|Advertising Networks|Internet Marketing|Training|Recruiting|Software|,2011.0," 8,00,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
MyTable Restaurant Reservations,|Restaurants|Hospitality|,,,|Restaurants|Hospitality|,2011.0, -   ,1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Mysterio,|Software|,,,|Software|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Nibu,|Web Hosting|,,,|Web Hosting|,2011.0," 91,741 ",2.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
OrderWithMe,|Software|,,,|Software|,2011.0," 3,70,00,000 ",3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Owtware,|Data Security|Enterprise Software|Virtualization|Application Platforms|,,,|Data Security|Enterprise Software|Virtualization|Application Platforms|,2011.0," 60,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
PIQUR Therapeutics,|Pharmaceuticals|Biotechnology|,,,|Pharmaceuticals|Biotechnology|,2011.0," 3,60,00,000 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Pix4D,|Computer Vision|Image Recognition|Geospatial|Maps|Software|,,,|Computer Vision|Image Recognition|Geospatial|Maps|Software|,2011.0," 24,00,000 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Poderopedia,,,,,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Poliglota,|Education|,,,|Education|,2011.0," 49,877 ",1.0,,,CHL,2011.0,,,,Operating,Kaggle Crunchbase
Polisofia,|Crowdsourcing|Enterprise Software|,,,|Crowdsourcing|Enterprise Software|,2011.0," 1,70,000 ",2.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Privepass,|Hotels|Flash Sales|Travel|E-Commerce|,,,|Hotels|Flash Sales|Travel|E-Commerce|,2011.0," 1,70,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Prizzm,|SaaS|CRM|Software|,,,|SaaS|CRM|Software|,2011.0, -   ,1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Qiniu,|Web Hosting|,,,|Web Hosting|,2011.0, -   ,4.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
RECOMY.COM,|Video|Networking|Career Management|Social Network Media|Facebook Applications|Employment|Human Resources|Recruiting|Social Recruiting|Consulting|,,,|Video|Networking|Career Management|Social Network Media|Facebook Applications|Employment|Human Resources|Recruiting|Social Recruiting|Consulting|,2011.0, -   ,1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Rayneer,|Personalization|Social Television|Television|Music|,,,|Personalization|Social Television|Television|Music|,2011.0," 23,20,000 ",2.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Reacción,|Health Care|,,,|Health Care|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Renren Kuaidi,,,,,2011.0," 1,50,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Rong360,|Finance|,,,|Finance|,2011.0," 10,00,00,000 ",4.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Sanovation,|Mobile|Health and Wellness|Software|,,,|Mobile|Health and Wellness|Software|,2011.0," 3,85,000 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Sijibang.com,|Mobile|,,,|Mobile|,2011.0," 1,16,277 ",3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Sinbad: online travellers club,|Travel|,,,|Travel|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Skeeble,|Apps|DIY|Android|iPhone|Mobile|,,,|Apps|DIY|Android|iPhone|Mobile|,2011.0," 2,12,115 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Social Touch,|Social Media|,,,|Social Media|,2011.0, -   ,1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
SocialMeterTV,|Hotels|Social Network Media|Television|Reviews and Recommendations|Social Media|,,,|Hotels|Social Network Media|Television|Reviews and Recommendations|Social Media|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Startup Threads,|E-Commerce|,,,|E-Commerce|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
StockRadar,|Finance|,,,|Finance|,2011.0, -   ,2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
StrongSteam,|Software|,,,|Software|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Studio Pangea,|Games|,,,|Games|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
StudioSnaps,|Advertising|,,,|Advertising|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Swissmed Mobile,,,,,2011.0," 3,000 ",1.0,,,CHE,2011.0,,,,Operating,Kaggle Crunchbase
Syrenaica,|Business Services|Defense|Technology|Games|Software|,,,|Business Services|Defense|Technology|Games|Software|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Talaentia,|Social Media|,,,|Social Media|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Talking Data,|Big Data|Big Data Analytics|Mobile|Analytics|,,,|Big Data|Big Data Analytics|Mobile|Analytics|,2011.0," 1,00,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Think Sky,|Software|,,,|Software|,2011.0," 1,58,730 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Ti Knight,|Games|,,,|Games|,2011.0," 10,00,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Tiangua Online,|Games|,,,|Games|,2011.0," 21,00,000 ",3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Tomo Clases,|Education|,,,|Education|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Tomoon,,,,,2011.0, -   ,4.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Transfer Course Computer System (Beijing),|Education|,,,|Education|,2011.0," 35,00,000 ",3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Tujia,|Travel|,,,|Travel|,2011.0," 15,50,00,000 ",3.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
UrbanFarmers,|Clean Technology|,,,|Clean Technology|,2011.0," 7,90,783 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
ViperMed,,,,,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
Voolgo,|Analytics|,,,|Analytics|,2011.0, -   ,1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Walvax Biotechnology,|Biotechnology|,,,|Biotechnology|,2011.0," 7,28,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Wikirin,|Photography|,,,|Photography|,2011.0," 40,000 ",1.0,,,CHL,2011.0,,,operating,Operating,Kaggle Crunchbase
YYzhaoche,|Transportation|Public Transportation|,,,|Transportation|Public Transportation|,2011.0," 17,50,000 ",2.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Yabbedoo,|Local|Information Technology|Discounts|Coupons|Sales and Marketing|Hotels|B2B|Android|iPhone|Mobile|Tourism|Travel|,,,|Local|Information Technology|Discounts|Coupons|Sales and Marketing|Hotels|B2B|Android|iPhone|Mobile|Tourism|Travel|,2011.0," 7,02,800 ",1.0,,,CHE,2011.0,,,operating,Operating,Kaggle Crunchbase
Yibailin,|Mobile|Social Network Media|Internet|Android|Software|,,,|Mobile|Social Network Media|Internet|Android|Software|,2011.0," 60,000 ",1.0,,,CHN,2011.0,,,closed,Closed,Kaggle Crunchbase
Yikuaiqu,|Travel|,,,|Travel|,2011.0, -   ,1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Yoopay,|Advertising|Cloud Data Services|,,,|Advertising|Cloud Data Services|,2011.0, -   ,1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
Youxinpai,|E-Commerce|,,,|E-Commerce|,2011.0," 3,00,00,000 ",1.0,,,CHN,2011.0,,,operating,Operating,Kaggle Crunchbase
